sensitive-attribute,Y,scores,D,dis
0,1,0.7266106997609251,1,2.0
1,0,0.6417485843699667,1,2.0
0,0,0.6673101395293343,1,2.0
0,1,0.7872379013800725,1,2.0
0,0,0.884562050465744,1,2.0
0,1,0.804358069579749,1,2.0
0,1,0.6705659922916164,1,2.0
0,1,0.8124718744460933,1,2.0
0,1,0.8121795510895866,1,2.0
0,1,0.9120606417341817,1,2.0
0,1,0.7442712263544509,1,2.0
0,1,0.7635694804015973,1,2.0
1,1,0.7553386640955881,1,2.0
0,1,0.8704759208568139,1,2.0
0,1,0.9037901787639064,1,2.0
0,1,0.7625155431457075,1,2.0
0,1,0.6954974745889474,1,2.0
0,1,0.8400835386816912,1,2.0
0,1,0.8583105039255284,1,2.0
0,1,0.8390487555181059,1,2.0
0,1,0.8563491380413425,1,2.0
1,0,0.8563050528042125,1,2.0
0,1,0.7984085029854128,1,2.0
0,1,0.6547049018462289,1,2.0
0,1,0.7862167478066221,1,2.0
0,0,0.6645156888080016,1,2.0
0,1,0.5824849395434115,1,2.0
0,1,0.8305244420772352,1,2.0
0,1,0.8554363368378681,1,2.0
0,1,0.7944366133277022,1,2.0
0,0,0.550089137609329,1,2.0
0,1,0.7264845317859638,1,2.0
0,0,0.8645615799494482,1,2.0
0,1,0.88674753479409,1,2.0
0,1,0.7373092605713248,1,2.0
0,0,0.6864361433524369,1,2.0
0,0,0.886683744051469,1,2.0
0,0,0.6095408258331111,1,2.0
0,1,0.8895768892357507,1,2.0
0,0,0.7933092028370642,1,2.0
0,1,0.7942350568880326,1,2.0
0,0,0.8028765201619397,1,2.0
0,1,0.8296976610403286,1,2.0
0,1,0.850964519126197,1,2.0
0,0,0.798685696088079,1,2.0
0,1,0.8853871335068092,1,2.0
0,1,0.6600614926509664,1,2.0
0,0,0.6377382252028513,1,2.0
0,1,0.7487715379516062,1,2.0
0,0,0.7113977343051402,1,2.0
0,1,0.838437522133723,1,2.0
0,0,0.7889766229368275,1,2.0
0,1,0.8283551840580556,1,2.0
0,1,0.5284270318222662,1,2.0
0,0,0.5796478341513646,1,2.0
0,1,0.7713429074472918,1,2.0
0,0,0.7144083317572318,1,2.0
0,1,0.7378023395931007,1,2.0
0,1,0.7938305281843677,1,2.0
0,1,0.7858253844116726,1,2.0
0,0,0.7666514532629846,1,2.0
0,0,0.7523791953510505,1,2.0
0,0,0.7107550518717993,1,2.0
0,1,0.9326270564803688,1,2.0
0,1,0.876821311448595,1,2.0
0,1,0.541753084929765,1,2.0
0,1,0.8111773488911654,1,2.0
0,1,0.8393612940957443,1,2.0
0,1,0.6291768487951677,1,2.0
0,1,0.8979822744924475,1,2.0
0,1,0.7741257504600546,1,2.0
0,1,0.4661697669825874,0,2.0
0,0,0.843025507547299,1,2.0
0,1,0.948446591862593,1,2.0
0,1,0.6940352367632164,1,2.0
0,0,0.7743976222264022,1,2.0
0,0,0.7472219537151947,1,2.0
0,1,0.8067975543382985,1,2.0
0,0,0.7642807611137039,1,2.0
0,1,0.7433961468712391,1,2.0
0,1,0.7523791953510505,1,2.0
0,1,0.8019702638767326,1,2.0
0,1,0.891876333974549,1,2.0
0,1,0.7508111823322249,1,2.0
0,1,0.848068308292876,1,2.0
0,1,0.5893235844830851,1,2.0
0,1,0.726512110624534,1,2.0
0,1,0.7775341706792414,1,2.0
0,1,0.8933138765637548,1,2.0
0,1,0.8988748250278545,1,2.0
0,0,0.8916458387719862,1,2.0
0,1,0.7373909399207865,1,2.0
0,1,0.6080945930533183,1,2.0
0,1,0.897849788265806,1,2.0
0,0,0.5555855426973613,1,2.0
0,1,0.8971787711496287,1,2.0
0,0,0.37801707158914843,0,2.0
0,1,0.8947129350524079,1,2.0
0,1,0.8336453817013836,1,2.0
0,1,0.879586467096554,1,2.0
0,1,0.7873602956041204,1,2.0
0,1,0.780704672183562,1,2.0
0,1,0.920041920126638,1,2.0
0,1,0.6888358146763864,1,2.0
0,1,0.9262411782066594,1,2.0
0,1,0.637162161653317,1,2.0
0,1,0.8247093044527223,1,2.0
0,0,0.8242576793138218,1,2.0
0,0,0.7603991078095981,1,2.0
0,1,0.8315554397850826,1,2.0
1,0,0.5856792835003791,1,2.0
0,1,0.7394896619189406,1,2.0
1,1,0.5206483303113679,1,2.0
0,1,0.7863931557446081,1,2.0
0,1,0.7607913717052883,1,2.0
0,0,0.7805903915900608,1,2.0
0,1,0.7324363245076074,1,2.0
0,0,0.5648783760136914,1,2.0
1,1,0.7752224245980555,1,2.0
0,0,0.5883929851427592,1,2.0
0,1,0.6578117396106224,1,2.0
0,0,0.778876289083453,1,2.0
0,1,0.931785301548522,1,2.0
0,1,0.7874175239769236,1,2.0
0,1,0.8378467701899024,1,2.0
0,1,0.7544323049538558,1,2.0
0,1,0.8288689952911397,1,2.0
0,0,0.5963635966906085,1,2.0
1,1,0.7861590452413356,1,2.0
0,1,0.7987034044033389,1,2.0
0,1,0.7206507955009601,1,2.0
0,1,0.7760229042884877,1,2.0
0,1,0.7053361721190401,1,2.0
0,1,0.7749832542069491,1,2.0
0,1,0.8679232644257185,1,2.0
0,1,0.6661515583618295,1,2.0
0,0,0.6673101395293343,1,2.0
0,1,0.709510842323476,1,2.0
0,0,0.7254174454665929,1,2.0
0,1,0.8853871335068092,1,2.0
0,0,0.6098430653820022,1,2.0
0,1,0.7303808342103927,1,2.0
0,1,0.8432551707639606,1,2.0
0,1,0.7201121769233965,1,2.0
0,1,0.8772942194380566,1,2.0
0,1,0.8640606288387118,1,2.0
0,0,0.6844001724639676,1,2.0
0,1,0.7025842106718938,1,2.0
1,1,0.19026133353509114,0,2.0
0,1,0.8378467701899024,1,2.0
1,1,0.4418996125518351,0,2.0
0,0,0.6489119271066359,1,2.0
0,1,0.8119846380761273,1,2.0
0,1,0.7174578963076731,1,2.0
1,1,0.26555775166174744,0,2.0
0,0,0.6401283693933469,1,2.0
0,1,0.8886416681907959,1,2.0
0,1,0.9361318694446292,1,2.0
0,1,0.8693156998590453,1,2.0
0,1,0.7687611410252287,1,2.0
1,1,0.5053704564886968,1,2.0
0,0,0.7561364761858401,1,2.0
0,1,0.8728583653590863,1,2.0
0,1,0.7009738887077965,1,2.0
0,1,0.8200585689490577,1,2.0
0,1,0.9270355857230831,1,2.0
0,1,0.8303847180581213,1,2.0
0,1,0.875104049219636,1,2.0
0,1,0.848068308292876,1,2.0
1,1,0.6766544904761964,1,2.0
0,1,0.7889766229368275,1,2.0
0,1,0.9090289246107753,1,2.0
0,1,0.8809437513503926,1,2.0
0,1,0.8644401840551331,1,2.0
0,0,0.8350848611754725,1,2.0
0,1,0.761568620410613,1,2.0
0,1,0.890607038864648,1,2.0
0,1,0.8391577319559907,1,2.0
0,1,0.6507396425945243,1,2.0
0,1,0.8285667073677908,1,2.0
0,1,0.9142812009463774,1,2.0
0,1,0.8439431190409895,1,2.0
0,1,0.8150652017185394,1,2.0
0,1,0.7955101038497241,1,2.0
0,0,0.5729927873249854,1,2.0
0,1,0.7646250958240384,1,2.0
0,1,0.7890823334888338,1,2.0
0,1,0.7067534035106552,1,2.0
0,0,0.8886416681907959,1,2.0
0,1,0.8310183209541016,1,2.0
0,1,0.8919246802660238,1,2.0
0,1,0.8523427780708918,1,2.0
0,1,0.9382516185741059,1,2.0
0,1,0.9229690056483039,1,2.0
0,1,0.8473576015862809,1,2.0
0,1,0.816234727755539,1,2.0
0,1,0.9312423480014714,1,2.0
0,1,0.7944366133277022,1,2.0
0,1,0.8386798223433641,1,2.0
0,0,0.7786671932181071,1,2.0
0,1,0.9046825854507312,1,2.0
0,1,0.8573568198381939,1,2.0
0,1,0.7630048504519948,1,2.0
0,1,0.7659130596576963,1,2.0
0,1,0.6814321188534691,1,2.0
0,1,0.7788068162359341,1,2.0
0,1,0.7842432248488651,1,2.0
0,1,0.8523215478905286,1,2.0
0,1,0.8812042247104875,1,2.0
0,1,0.684688892493208,1,2.0
0,1,0.6550943310865633,1,2.0
1,1,0.26719098811571,0,2.0
1,1,0.7583574203068603,1,2.0
0,0,0.8503215618822664,1,2.0
0,1,0.7455317979416074,1,2.0
0,0,0.808593638486375,1,2.0
0,1,0.8258527638716819,1,2.0
0,1,0.9118751437460426,1,2.0
0,0,0.4792726901776362,0,2.0
0,1,0.8220087001699473,1,2.0
0,1,0.8823438156317166,1,2.0
0,1,0.6326135408441248,1,2.0
0,1,0.7426809796104217,1,2.0
0,1,0.8417656009325877,1,2.0
0,1,0.7433961468712391,1,2.0
0,0,0.7172496542715876,1,2.0
0,1,0.8424588654848679,1,2.0
0,0,0.677306724782956,1,2.0
0,1,0.867197607791824,1,2.0
1,0,0.367315080477752,0,2.0
0,0,0.7614975864820446,1,2.0
0,1,0.9050569895831776,1,2.0
0,1,0.7913453466549598,1,2.0
0,1,0.8623858720194536,1,2.0
0,0,0.7373092605713248,1,2.0
0,1,0.7969282736187355,1,2.0
0,0,0.6601410783024511,1,2.0
0,1,0.9305985994029312,1,2.0
0,1,0.8552705767489096,1,2.0
0,0,0.8640919050598227,1,2.0
0,0,0.6175420727994306,1,2.0
0,0,0.7370292200490631,1,2.0
0,1,0.6019367853258036,1,2.0
0,1,0.7535426171435157,1,2.0
0,1,0.8296815126690864,1,2.0
1,0,0.4528213379181575,0,2.0
0,1,0.9008624815714468,1,2.0
0,1,0.896890515078472,1,2.0
0,0,0.5946200879346806,1,2.0
0,1,0.6111793240203697,1,2.0
0,1,0.8909795992611542,1,2.0
1,0,0.24361531864760064,0,2.0
0,1,0.749184265464783,1,2.0
0,1,0.8664883770701182,1,2.0
1,0,0.6084416379304611,1,2.0
0,1,0.8774407062440246,1,2.0
1,1,0.4967754383198992,0,2.0
0,1,0.7907206470302767,1,2.0
0,1,0.9316230773668599,1,2.0
1,0,0.8332872363492538,1,2.0
0,0,0.7133902597240666,1,2.0
0,1,0.7685096617361773,1,2.0
0,1,0.586429571736333,1,2.0
1,0,0.581062516586912,1,2.0
0,0,0.8200585689490577,1,2.0
0,1,0.7363542375130875,1,2.0
0,1,0.8727629545070834,1,2.0
0,0,0.8315554397850826,1,2.0
0,1,0.8535351602120435,1,2.0
0,0,0.8033719327514651,1,2.0
0,0,0.5280448314584936,1,2.0
0,0,0.6668870520174661,1,2.0
0,1,0.6631451751969805,1,2.0
0,0,0.5661491924244986,1,2.0
0,1,0.6684696774802976,1,2.0
0,1,0.7933092028370642,1,2.0
1,0,0.518314421725193,1,2.0
0,1,0.8671244553916284,1,2.0
0,1,0.8003454915648112,1,2.0
0,1,0.8369562816119798,1,2.0
0,1,0.7680023220244123,1,2.0
0,1,0.7693821346488843,1,2.0
0,1,0.8036621843809337,1,2.0
0,1,0.5867056285932994,1,2.0
0,1,0.7772191787130334,1,2.0
0,1,0.6537609689623881,1,2.0
0,1,0.89480638041727,1,2.0
0,1,0.7222931902191149,1,2.0
0,1,0.7541217579418258,1,2.0
0,1,0.8506231517250769,1,2.0
0,1,0.7836265755259171,1,2.0
0,1,0.858943427984403,1,2.0
0,0,0.7306857427085923,1,2.0
0,1,0.8896058930598841,1,2.0
0,1,0.33950206419579393,0,2.0
0,1,0.8786292403805276,1,2.0
0,0,0.7243749591641535,1,2.0
0,0,0.7938305281843677,1,2.0
0,1,0.7901764000957461,1,2.0
0,0,0.8154858935158379,1,2.0
0,1,0.846359001083049,1,2.0
0,1,0.9443470171395079,1,2.0
0,1,0.7318207965380529,1,2.0
0,0,0.789793056529153,1,2.0
0,1,0.8602217880673593,1,2.0
0,1,0.9482854524094191,1,2.0
0,1,0.6293250007126207,1,2.0
0,0,0.7332772055400485,1,2.0
1,1,0.8502437725334253,1,2.0
0,1,0.7996894754424421,1,2.0
0,1,0.8946747360088604,1,2.0
0,1,0.8210392471733592,1,2.0
0,1,0.8795582405768307,1,2.0
0,0,0.5684532522817431,1,2.0
1,0,0.46633938826389726,0,2.0
0,0,0.41092741223888823,0,2.0
1,1,0.5055889074866352,1,2.0
0,0,0.7634566643365911,1,2.0
0,1,0.927931417936286,1,2.0
0,1,0.8333810088726393,1,2.0
0,1,0.7987692469792904,1,2.0
1,1,0.7113588853871311,1,2.0
0,1,0.8491910786300948,1,2.0
0,1,0.8282202423051097,1,2.0
0,1,0.7693821346488843,1,2.0
0,1,0.7363570283516677,1,2.0
0,1,0.9262411782066594,1,2.0
0,1,0.8492654333059297,1,2.0
0,0,0.5942832265050304,1,2.0
0,1,0.5635200849597178,1,2.0
0,1,0.7284837583377135,1,2.0
0,1,0.8362872908298755,1,2.0
0,1,0.8549625998899307,1,2.0
0,0,0.7663694612072236,1,2.0
0,1,0.8663158492274479,1,2.0
0,1,0.8551117620046578,1,2.0
0,1,0.5479131010781925,1,2.0
0,1,0.6550943310865633,1,2.0
0,1,0.8332582031214063,1,2.0
0,1,0.7401590583361933,1,2.0
0,0,0.8615452831032464,1,2.0
0,1,0.8164324511025844,1,2.0
0,1,0.8473357921475315,1,2.0
0,1,0.8568121303579147,1,2.0
1,0,0.5052508112895077,1,2.0
0,1,0.8565691710138789,1,2.0
0,1,0.7554719189113082,1,2.0
0,0,0.5276808037585201,1,2.0
0,1,0.9318659858409301,1,2.0
0,1,0.8760686339823309,1,2.0
0,0,0.8312534791263091,1,2.0
0,1,0.8371634843991625,1,2.0
0,0,0.8503215618822664,1,2.0
1,1,0.8241585275289169,1,2.0
0,0,0.7095883761990065,1,2.0
0,1,0.8473576015862809,1,2.0
0,1,0.7878252020119426,1,2.0
0,1,0.8976421491817758,1,2.0
0,1,0.852307684213126,1,2.0
0,1,0.6471422954557394,1,2.0
0,1,0.8953012022078966,1,2.0
0,1,0.8500936219615162,1,2.0
0,1,0.902997724203022,1,2.0
0,0,0.8203225257750372,1,2.0
0,1,0.8544080801621252,1,2.0
0,1,0.7381639114917662,1,2.0
1,1,0.5512321623143476,1,2.0
0,1,0.7554635756485706,1,2.0
0,1,0.8864417328698604,1,2.0
0,1,0.8765884534182856,1,2.0
0,0,0.7445650215634936,1,2.0
0,1,0.936188204092098,1,2.0
0,0,0.9171326445600094,1,2.0
1,0,0.8613618750220197,1,2.0
1,0,0.820223447315861,1,2.0
0,1,0.8951961784810993,1,2.0
0,1,0.765177566710779,1,2.0
1,1,0.45084210032137834,0,2.0
0,1,0.9439866889905048,1,2.0
0,0,0.6044342828778466,1,2.0
0,1,0.7494220706257905,1,2.0
0,0,0.813569633705728,1,2.0
0,1,0.8958843222923312,1,2.0
0,1,0.7258639580853924,1,2.0
0,1,0.8084953335938487,1,2.0
0,1,0.8050605440687704,1,2.0
0,1,0.7922210939377838,1,2.0
0,0,0.8635429981004197,1,2.0
0,1,0.8145164347958386,1,2.0
0,1,0.8375228259933765,1,2.0
0,1,0.8948983780977476,1,2.0
0,1,0.8972908696284977,1,2.0
0,0,0.78433132789809,1,2.0
1,1,0.6740054578326671,1,2.0
0,1,0.7926805337247305,1,2.0
0,1,0.7962539918621646,1,2.0
0,0,0.798685696088079,1,2.0
0,1,0.8250595739184884,1,2.0
0,1,0.8013797785591963,1,2.0
0,1,0.8094618695199984,1,2.0
0,1,0.8041464973975344,1,2.0
0,1,0.8829564114413533,1,2.0
0,1,0.8394232763346106,1,2.0
0,0,0.6339750255638901,1,2.0
0,1,0.6402746475129918,1,2.0
0,1,0.7625668391659782,1,2.0
0,1,0.8339495966834333,1,2.0
1,1,0.6676160385561329,1,2.0
0,0,0.8833226118733218,1,2.0
0,0,0.6608522839016805,1,2.0
0,1,0.8708090574303534,1,2.0
0,0,0.8504023689142489,1,2.0
0,1,0.8723237563281868,1,2.0
0,1,0.8920378036606448,1,2.0
0,1,0.8435380688186509,1,2.0
0,0,0.7313002555489451,1,2.0
0,1,0.922518498501967,1,2.0
0,0,0.731805458861054,1,2.0
0,1,0.7393216786381506,1,2.0
0,1,0.9170052150730046,1,2.0
0,1,0.8397028023533784,1,2.0
0,1,0.8645620648934719,1,2.0
0,0,0.9253494988049196,1,2.0
0,0,0.800723352735039,1,2.0
0,0,0.6339750255638901,1,2.0
0,1,0.8822243135112485,1,2.0
0,0,0.6333780142905592,1,2.0
1,1,0.7887221860559959,1,2.0
0,0,0.7032904928941607,1,2.0
0,1,0.8884356293573232,1,2.0
1,1,0.7895393414561234,1,2.0
0,1,0.8727629545070834,1,2.0
0,1,0.8194097146646704,1,2.0
0,1,0.79919689312186,1,2.0
0,1,0.8249472849379732,1,2.0
0,1,0.8955334641226602,1,2.0
0,1,0.8746525364880361,1,2.0
0,0,0.6361464169779315,1,2.0
0,1,0.4910257733634631,0,2.0
0,1,0.792378421074235,1,2.0
0,1,0.8755706158371956,1,2.0
0,1,0.8792946525615987,1,2.0
0,1,0.6692372078601646,1,2.0
0,1,0.61739207462808,1,2.0
0,0,0.8229536316069207,1,2.0
1,1,0.5856204974551348,1,2.0
0,1,0.7709625448207255,1,2.0
0,1,0.8012776001844935,1,2.0
0,1,0.6838262751454558,1,2.0
0,1,0.6527617581642662,1,2.0
0,1,0.8239043565685553,1,2.0
0,1,0.8041867908582233,1,2.0
0,0,0.25350018937142976,0,2.0
0,0,0.2914053567677624,0,2.0
0,1,0.8279592689100729,1,2.0
0,1,0.4571890916184417,0,2.0
0,1,0.6355055366259437,1,2.0
0,1,0.6885763608040306,1,2.0
0,0,0.7788068162359341,1,2.0
0,1,0.8312534791263091,1,2.0
1,0,0.47113308685390065,0,2.0
1,0,0.458435852166159,0,2.0
0,1,0.7418804917188081,1,2.0
0,1,0.8290926619785591,1,2.0
0,1,0.630337385095718,1,2.0
0,1,0.8140895389315639,1,2.0
0,1,0.8345961618064056,1,2.0
0,1,0.767415482156261,1,2.0
0,1,0.9046294007269545,1,2.0
0,1,0.8012516539849805,1,2.0
0,1,0.7514405042495184,1,2.0
0,0,0.5728035665046791,1,2.0
0,1,0.5602010757516661,1,2.0
1,1,0.858024765656762,1,2.0
0,1,0.8668916071208109,1,2.0
0,0,0.9119410189518506,1,2.0
0,1,0.8047066752087285,1,2.0
0,1,0.9315816967928188,1,2.0
0,1,0.8445198703679978,1,2.0
0,0,0.8574135443843831,1,2.0
0,0,0.7320840954276402,1,2.0
0,1,0.8513572643680647,1,2.0
0,0,0.9094301935731547,1,2.0
0,1,0.6593718057122144,1,2.0
0,1,0.8258771708769507,1,2.0
0,0,0.7968254828952351,1,2.0
0,1,0.6976988744001549,1,2.0
0,1,0.8843655025219237,1,2.0
0,1,0.7523245680952736,1,2.0
0,1,0.6545852802756983,1,2.0
0,0,0.9306396023635582,1,2.0
0,1,0.8373183519861849,1,2.0
0,1,0.7034229921604199,1,2.0
0,1,0.6976988744001549,1,2.0
0,1,0.7053347636985364,1,2.0
0,0,0.7673841954437675,1,2.0
0,1,0.816408030230552,1,2.0
0,1,0.8467213551433826,1,2.0
0,1,0.5581128875621119,1,2.0
0,1,0.8399982065141907,1,2.0
0,1,0.7183471495731598,1,2.0
0,1,0.8716017858870873,1,2.0
0,0,0.8261783338394515,1,2.0
1,1,0.5538746270871315,1,2.0
0,0,0.5780671057194617,1,2.0
0,1,0.8925806679452574,1,2.0
0,0,0.6682333501186288,1,2.0
0,1,0.878133553195257,1,2.0
0,1,0.8290026587930873,1,2.0
0,1,0.8859894430824202,1,2.0
0,1,0.7642672897884634,1,2.0
0,0,0.627620097785014,1,2.0
0,1,0.5702644411006579,1,2.0
0,1,0.6439535034764644,1,2.0
0,1,0.7938305281843677,1,2.0
1,1,0.5698625135717313,1,2.0
0,1,0.7724109211694187,1,2.0
0,1,0.7968254828952351,1,2.0
0,1,0.8693401047941338,1,2.0
0,0,0.8667714995939548,1,2.0
0,1,0.5650718797568357,1,2.0
0,0,0.7231244401622983,1,2.0
1,0,0.604963288706804,1,2.0
0,0,0.801735876106075,1,2.0
0,0,0.7603991078095981,1,2.0
0,0,0.7713182052546371,1,2.0
0,0,0.5951631795679365,1,2.0
0,1,0.7016885805424591,1,2.0
0,1,0.8389466210646231,1,2.0
0,1,0.7476288364242969,1,2.0
0,1,0.6987811455863601,1,2.0
0,1,0.7618727318946834,1,2.0
0,0,0.8554919829934525,1,2.0
0,1,0.7382514579584717,1,2.0
0,0,0.6692437897117055,1,2.0
0,1,0.7691890220702257,1,2.0
0,1,0.7861065502125515,1,2.0
0,1,0.8419499062353258,1,2.0
0,1,0.7770065631026847,1,2.0
1,1,0.7598552741695627,1,2.0
0,1,0.6941946346859929,1,2.0
